"comuna" "anio" "homicidios" "hurtos" "robo_lugar" "robo_sorpresa" "robo_vehiculo" "robo_violencia" "violacion"
"4616" "Antártica" 2008 0 0 0 0 0 0 0
"4617" "Antártica" 2009 0 0 0 0 0 0 0
"4618" "Antártica" 2010 0 0 0 0 0 0 0
"4619" "Antártica" 2011 0 0 0 0 0 0 0
"4620" "Antártica" 2012 0 0 0 0 0 0 0
"4621" "Antártica" 2013 0 0 0 0 0 0 0
"4622" "Antártica" 2014 0 0 0 0 0 0 0
"4623" "Antártica" 2015 0 0 0 0 0 0 0
"4624" "Antártica" 2016 0 0 0 0 0 0 0
"4625" "Porvenir" 2001 0 181.3 NA 0 NA 36.3 0
"4626" "Porvenir" 2002 0 523.5 NA 0 NA 108.3 0
"4627" "Porvenir" 2003 0 396 90 0 0 0 54
"4628" "Porvenir" 2004 0 557 89.8 18 0 18 0
"4629" "Porvenir" 2005 17.9 554.9 35.8 0 17.9 17.9 17.9
"4630" "Porvenir" 2006 0 572.3 53.7 0 0 35.8 0
"4631" "Porvenir" 2007 0 1123.4 178.3 0 0 53.5 17.8
"4632" "Porvenir" 2008 0 855.9 142.7 0 0 71.3 17.8
"4633" "Porvenir" 2009 0 961.5 213.7 0 0 35.6 17.8
"4634" "Porvenir" 2010 0 763.6 53.3 17.8 0 35.5 35.5
"4635" "Porvenir" 2011 0 620 88.6 0 17.7 17.7 70.9
"4636" "Porvenir" 2012 0 707.3 106.1 0 17.7 17.7 35.4
"4637" "Porvenir" 2013 0 440.6 17.6 17.6 0 17.6 35.2
"4638" "Porvenir" 2014 0 545.4 158.3 0 0 35.2 0
"4639" "Porvenir" 2015 0 526.1 245.5 0 0 0 0
"4640" "Porvenir" 2016 0 874.9 140 0 0 35 17.5
"4641" "Primavera" 2001 0 302.7 NA 0 NA 100.9 0
"4642" "Primavera" 2002 0 746.3 NA 0 NA 106.6 0
"4643" "Primavera" 2003 0 224 447.9 0 0 0 0
"4644" "Primavera" 2004 0 598.1 0 0 0 0 0
"4645" "Primavera" 2005 0 1264.2 0 0 0 379.3 0
"4646" "Primavera" 2006 0 664 132.8 0 0 0 0
"4647" "Primavera" 2007 0 704.2 422.5 0 0 0 0
"4648" "Primavera" 2008 0 439.9 146.6 0 0 0 0
"4649" "Primavera" 2009 0 941.9 0 0 157 0 0
"4650" "Primavera" 2010 0 1160.9 331.7 0 0 0 0
"4651" "Primavera" 2011 0 686.1 171.5 0 0 0 0
"4652" "Primavera" 2012 0 896.1 0 0 0 0 0
"4653" "Primavera" 2013 0 1323.3 0 0 0 0 0
"4654" "Primavera" 2014 0 1185.8 0 0 0 0 0
"4655" "Primavera" 2015 0 2479.3 0 0 0 0 0
"4656" "Primavera" 2016 0 656.5 0 0 0 0 0
"4657" "Timaukel" 2001 0 0 NA 0 NA 0 0
"4658" "Timaukel" 2002 0 203.7 NA 0 NA 0 0
"4659" "Timaukel" 2003 0 0 0 0 0 0 0
"4660" "Timaukel" 2004 0 184.8 0 0 0 0 0
"4661" "Timaukel" 2005 0 175.4 0 0 0 0 0
"4662" "Timaukel" 2006 0 0 161.8 0 0 0 0
"4663" "Timaukel" 2007 0 0 0 0 0 0 0
"4664" "Timaukel" 2008 0 0 0 0 0 0 0
"4665" "Timaukel" 2009 0 0 0 0 0 137 0
"4666" "Timaukel" 2010 0 129.2 129.2 0 0 0 0
"4667" "Timaukel" 2011 0 367.6 0 0 0 0 0
"4668" "Timaukel" 2012 0 458.2 0 0 0 0 0
"4669" "Timaukel" 2013 0 108.7 0 0 0 0 0
"4670" "Timaukel" 2014 0 0 0 0 0 0 0
"4671" "Timaukel" 2015 0 98 0 0 0 0 0
"4672" "Timaukel" 2016 0 0 0 0 0 0 0
"4673" "Natales" 2001 0 419 NA 0 NA 35.8 5.1
"4674" "Natales" 2002 0 461.3 NA 0 NA 20.3 0
"4675" "Natales" 2003 5 522.8 85.5 10.1 20.1 35.2 5
"4676" "Natales" 2004 0 508.8 99.8 0 29.9 39.9 10
"4677" "Natales" 2005 4.9 504.7 173.2 0 14.8 44.5 24.7
"4678" "Natales" 2006 0 628.5 78.6 4.9 29.5 78.6 24.6
"4679" "Natales" 2007 0 589.4 146.1 9.7 39 39 14.6
"4680" "Natales" 2008 0 560.5 135.3 0 4.8 53.2 38.7
"4681" "Natales" 2009 0 695 129.4 9.6 9.6 76.7 9.6
"4682" "Natales" 2010 0 746.7 195 23.8 23.8 61.8 19
"4683" "Natales" 2011 0 750.6 212.4 18.9 14.2 33 28.3
"4684" "Natales" 2012 0 759.6 121.9 9.4 4.7 23.4 9.4
"4685" "Natales" 2013 0 772.6 111.7 9.3 4.7 14 14
"4686" "Natales" 2014 0 734.9 69.3 23.1 18.5 60.1 23.1
"4687" "Natales" 2015 4.6 803.4 151.5 36.7 18.4 32.1 27.5
"4688" "Natales" 2016 4.6 853.3 146 13.7 82.1 31.9 0
"4689" "Torres del Paine" 2001 0 0 NA 0 NA 0 0
"4690" "Torres del Paine" 2002 0 493.2 NA 0 NA 0 0
"4691" "Torres del Paine" 2003 0 0 0 0 0 0 0
"4692" "Torres del Paine" 2004 0 114.2 114.2 0 0 0 0
"4693" "Torres del Paine" 2005 0 109.6 0 0 0 0 0
"4694" "Torres del Paine" 2006 0 0 0 0 0 106.3 0
"4695" "Torres del Paine" 2007 0 102.7 0 0 0 0 0
"4696" "Torres del Paine" 2008 0 1091.3 99.2 0 0 0 0
"4697" "Torres del Paine" 2009 0 1055.7 0 0 0 0 0
"4698" "Torres del Paine" 2010 0 651.2 0 0 0 0 0
"4699" "Torres del Paine" 2011 0 539.6 449.6 0 0 0 0
"4700" "Torres del Paine" 2012 0 865.1 86.5 0 0 0 0
"4701" "Torres del Paine" 2013 0 413.6 82.7 0 0 0 0
"4702" "Torres del Paine" 2014 0 1123.6 0 0 0 80.3 80.3
"4703" "Torres del Paine" 2015 0 1234.6 154.3 0 0 0 0
"4704" "Torres del Paine" 2016 0 1194.9 0 0 0 0 0
"4705" "Santiago" 2001 1.5 2356.7 NA 506.6 NA 1082.8 58
"4706" "Santiago" 2002 1 2672.4 NA 743.7 NA 1305.7 38.9
"4707" "Santiago" 2003 0 3112.3 395.9 1238.1 374 1437.8 33.8
"4708" "Santiago" 2004 2.6 2890.3 425.1 1041 455.7 1357.1 38.1
"4709" "Santiago" 2005 1.1 2941.2 421.8 948.9 748.5 1633.9 34.9
"4710" "Santiago" 2006 1.1 3174.6 543.1 1320.7 904.2 2003 52.1
"4711" "Santiago" 2007 5 3442 663.2 1832.6 1170.5 2362.2 44.2
"4712" "Santiago" 2008 6.8 3651 711.1 1703.6 1086.7 1999.3 62.2
"4713" "Santiago" 2009 5.8 4155.2 657.3 1897.8 1304.7 1989.3 55.4
"4714" "Santiago" 2010 0.6 4093.1 707.1 1731.7 1311.8 1808.6 55.4
"4715" "Santiago" 2011 3.7 4373.8 652 1665.1 1351.6 2063.4 65.3
"4716" "Santiago" 2012 1.3 4577.3 712.9 1552.7 1308.8 1743.4 51.9
"4717" "Santiago" 2013 0.6 5159.3 856.8 2023.7 1209.2 2187.1 57
"4718" "Santiago" 2014 3.3 4944.1 797.6 2314 1327.2 2506.6 60.4
"4719" "Santiago" 2015 4.7 5455 778.1 2392.4 1332.2 2719.1 60.7
"4720" "Santiago" 2016 6.9 5119.9 667.5 2350.6 1313.6 2790.1 56.8
"4721" "Cerrillos" 2001 4.1 248.3 NA 45.5 NA 377.9 20.7
"4722" "Cerrillos" 2002 0 209.7 NA 51.4 NA 330.4 15.3
"4723" "Cerrillos" 2003 4.2 451.5 208.3 90.9 81.1 492.1 16.8
"4724" "Cerrillos" 2004 1.4 606.5 395.4 267.4 157.6 776.8 32.4
"4725" "Cerrillos" 2005 0 640.4 562.4 345.7 185.6 1013 22.7
"4726" "Cerrillos" 2006 1.4 672.8 479.5 201.8 283.4 838.8 15.7
"4727" "Cerrillos" 2007 0 708.4 575.4 266 401.9 958.6 34.7
"4728" "Cerrillos" 2008 2.9 772.8 534.7 254.2 324.3 787.4 35.1
"4729" "Cerrillos" 2009 1.5 708.6 348.4 228.8 360.2 778 22.1
"4730" "Cerrillos" 2010 3 863.3 368.3 211.7 399.6 666.5 23.9
"4731" "Cerrillos" 2011 3 855.5 412.6 293.2 510.9 867.6 31.7
"4732" "Cerrillos" 2012 0 905.6 453.6 269.7 544 729.4 24.5
"4733" "Cerrillos" 2013 3.1 965.7 457.2 351.4 404.3 695.1 20.2
"4734" "Cerrillos" 2014 3.2 992.4 419.7 430.7 402.3 818.8 30
"4735" "Cerrillos" 2015 1.6 826.1 373 400.2 403.4 886.9 28.8
"4736" "Cerrillos" 2016 0 810 317.8 352 386.3 932.2 9.8
"4737" "Cerro Navia" 2001 2 112 NA 54 NA 309.9 20.7
"4738" "Cerro Navia" 2002 4 160.7 NA 65.2 NA 273 17.5
"4739" "Cerro Navia" 2003 2 185.2 191.9 46.1 23.1 229.9 19.7
"4740" "Cerro Navia" 2004 2.1 201.9 216.9 55.4 21.9 262.1 19.8
"4741" "Cerro Navia" 2005 4.1 185.7 167.1 64.9 31.1 300.3 29
"4742" "Cerro Navia" 2006 0 128.6 168.5 35 44 248.2 22.4
"4743" "Cerro Navia" 2007 4.2 144.4 204.5 48.8 72.2 288.8 13.4
"4744" "Cerro Navia" 2008 2.9 134 179.9 56.6 68.1 316.8 23.7
"4745" "Cerro Navia" 2009 1.5 130.7 176.4 58.8 77.7 341.2 21.1
"4746" "Cerro Navia" 2010 5.1 113.2 212.4 74.2 80.1 312.4 16.9
"4747" "Cerro Navia" 2011 4.5 197.1 197.1 90.3 114.2 406.1 21.7
"4748" "Cerro Navia" 2012 2.3 209.3 220.7 76.6 122.1 449 22
"4749" "Cerro Navia" 2013 4.6 240.7 174.3 111.1 87.2 416.6 16.2
"4750" "Cerro Navia" 2014 6.3 243.9 187.5 162.4 112.2 495 24.3
"4751" "Cerro Navia" 2015 8.8 196.3 181.9 144.4 122.9 471.5 20.7
"4752" "Cerro Navia" 2016 5.7 194.4 216.4 139.9 116.3 442.5 13
"4753" "Conchalí" 2001 3 148.1 NA 48.3 NA 301.4 22.7
"4754" "Conchalí" 2002 0.8 162.3 NA 55.4 NA 300.8 17.7
"4755" "Conchalí" 2003 1.6 332.3 229.6 137.9 36.1 521.2 17.2
"4756" "Conchalí" 2004 1.6 363.4 309.9 183.7 51.9 547.1 21.6
"4757" "Conchalí" 2005 4.9 238.6 373 114 77.4 631.1 19.5
"4758" "Conchalí" 2006 4.2 286.3 417.8 152.3 89.9 704.1 20.8
"4759" "Conchalí" 2007 2.6 290 346.9 145.4 131 644.6 29.8
"4760" "Conchalí" 2008 4.3 302.6 310.4 130.4 208.7 693.9 27.8
"4761" "Conchalí" 2009 4.4 323 363 160.1 342.5 558.7 21.4
"4762" "Conchalí" 2010 4.5 299.4 274.8 132.9 251.2 523.2 32.8
"4763" "Conchalí" 2011 2.8 346.9 220.1 109.1 253.6 547.3 25.2
"4764" "Conchalí" 2012 1.9 318.3 206.4 156.7 303 583.9 18.2
"4765" "Conchalí" 2013 7.9 331.1 285.9 220 317.3 725 10.8
"4766" "Conchalí" 2014 5 356.2 255.3 349.1 345.1 842.5 19.2
"4767" "Conchalí" 2015 3.1 344.4 213.7 286.3 248.9 720.9 11.4
"4768" "Conchalí" 2016 5.3 382.1 187.8 264.7 299.9 711.8 14.9
"4769" "El Bosque" 2001 3.9 115.1 NA 40.4 NA 356 18
"4770" "El Bosque" 2002 1.1 163.3 NA 49.6 NA 380.7 18
"4771" "El Bosque" 2003 1.7 198.3 239.5 170 40.7 438.3 20.3
"4772" "El Bosque" 2004 1.7 243.1 266.3 199.4 81 563.2 27.8
"4773" "El Bosque" 2005 4 223.9 296.1 114.8 84.7 540.5 19.9
"4774" "El Bosque" 2006 4 253 312.5 95 97.3 568.9 20.6
"4775" "El Bosque" 2007 2.9 224.7 269.6 91.6 114.1 562.8 16.7
"4776" "El Bosque" 2008 7 210.5 235.5 71.3 151.4 455.3 19.7
"4777" "El Bosque" 2009 7.6 219 212 93.4 190.4 390.7 16.9
"4778" "El Bosque" 2010 2.4 226.9 188.7 106.4 239.2 389.7 12.3
"4779" "El Bosque" 2011 3 310.2 244.2 147.9 268 503.3 15.4
"4780" "El Bosque" 2012 3.6 241.4 229.4 151.9 285.3 478.6 16.8
"4781" "El Bosque" 2013 1.8 221.2 214.5 218.1 249.1 481.9 14
"4782" "El Bosque" 2014 2.5 242.1 233.5 262.4 240.3 555.6 20.3
"4783" "El Bosque" 2015 1.9 223.2 259.8 277.9 315.8 576.8 14.9
"4784" "El Bosque" 2016 4.4 203.9 159 202.6 272.6 609.7 15.8
"4785" "Estación Central" 2001 3.1 971.3 NA 200.1 NA 518 24.6
"4786" "Estación Central" 2002 3.9 775.9 NA 173.1 NA 446 22.6
"4787" "Estación Central" 2003 4.7 1053.3 210.2 310.5 71.1 684.3 15
"4788" "Estación Central" 2004 0.8 1134.8 222.6 370 65.7 754.4 21.6
"4789" "Estación Central" 2005 3.2 1136.5 315 354.8 147.8 979.9 16.2
"4790" "Estación Central" 2006 4.9 1127.9 267.1 437 228.4 930.9 32.2
"4791" "Estación Central" 2007 6.7 1163.1 255.4 494.9 357.5 1210.8 30.1
"4792" "Estación Central" 2008 1.7 1281.1 338.6 518.9 293.5 1123.8 29.8
"4793" "Estación Central" 2009 1.7 1386.6 348.4 590.4 292.2 1056.4 19.9
"4794" "Estación Central" 2010 3.5 1662.9 332.9 665.9 405.8 959.2 25.5
"4795" "Estación Central" 2011 2.7 1714.4 350.9 761 428.8 948.1 30.4
"4796" "Estación Central" 2012 1.8 1805.2 391.5 749.3 368.7 941.8 29.2
"4797" "Estación Central" 2013 4.7 1878.2 382.9 957.7 359.6 1069.5 41.9
"4798" "Estación Central" 2014 1.9 1776.1 403.1 1153.3 387 1323.5 24.7
"4799" "Estación Central" 2015 5.8 1868 292.2 1170.9 417.5 1320.4 35
"4800" "Estación Central" 2016 6 1723.8 321.5 1135.3 407.9 1155.1 32.7
"4801" "Huechuraba" 2001 2.6 203.8 NA 45.4 NA 284.3 13
"4802" "Huechuraba" 2002 2.6 158.7 NA 12.8 NA 157.4 17.9
"4803" "Huechuraba" 2003 2.5 364.7 243.6 53 21.5 342 16.4
"4804" "Huechuraba" 2004 0 507.7 309.9 72.2 69.7 377.1 19.9
"4805" "Huechuraba" 2005 3.7 480 351.1 60.2 66.3 400.2 20.9
"4806" "Huechuraba" 2006 1.2 512.2 386.9 79.1 87.6 457.4 15.8
"4807" "Huechuraba" 2007 4.8 566.3 469.9 126.5 144.6 489.2 22.9
"4808" "Huechuraba" 2008 3.6 564.7 389.2 97.9 191 440.5 13.1
"4809" "Huechuraba" 2009 1.2 686.2 299.3 102.9 230.7 379.8 21.3
"4810" "Huechuraba" 2010 0 643.3 280.1 120.7 225 372.6 15.2
"4811" "Huechuraba" 2011 2.3 801.1 337 137.6 328.8 481.6 19.8
"4812" "Huechuraba" 2012 2.3 772.6 292.3 161.3 280.7 415.3 18.6
"4813" "Huechuraba" 2013 3.5 770.7 351.3 255.4 414.8 636.7 17.3
"4814" "Huechuraba" 2014 5.8 754.4 293.3 256.5 365.7 593.4 15
"4815" "Huechuraba" 2015 4.6 649.1 270.2 272.5 393.8 649.1 12.6
"4816" "Huechuraba" 2016 1.1 690 188.8 212.8 273.5 556.1 14.9
"4817" "Independencia" 2001 1.6 451.4 NA 163.4 NA 389.1 24.9
"4818" "Independencia" 2002 3.2 503.3 NA 155.6 NA 368.3 34.9
"4819" "Independencia" 2003 1.6 905.5 257.5 277 76.1 523.2 13
"4820" "Independencia" 2004 3.3 1031.8 294.3 363.8 137.2 537.4 23.1
"4821" "Independencia" 2005 3.4 700.8 283.7 202.6 173.9 594.4 23.6
"4822" "Independencia" 2006 12.1 784.3 361.1 248.8 203.8 732.5 29.4
"4823" "Independencia" 2007 5.3 954.5 399.5 353.5 282.8 908.6 38.9
"4824" "Independencia" 2008 5.4 919.5 354.8 376.5 490.5 693.2 27.1
"4825" "Independencia" 2009 1.9 944 393.2 372.8 656.5 727 24.1
"4826" "Independencia" 2010 1.9 1016.8 420 414.3 556.9 758.3 32.3
"4827" "Independencia" 2011 5.9 1018 407.6 349.1 491.4 828.8 35.1
"4828" "Independencia" 2012 2 849 392.4 336.4 510.6 844.9 32
"4829" "Independencia" 2013 6.2 998.7 564.2 588.9 597.1 930.7 30.9
"4830" "Independencia" 2014 2.1 1116 442.6 660.7 711.5 1116 25.4
"4831" "Independencia" 2015 2.2 1210 407.7 680.2 590.8 1434.6 50.1
"4832" "Independencia" 2016 2.2 1172.1 381.7 644.4 925.1 1257.4 42.7
"4833" "La Cisterna" 2001 1.2 374 NA 248.5 NA 838 17.8
"4834" "La Cisterna" 2002 2.4 610.9 NA 226.9 NA 708.2 10.8
"4835" "La Cisterna" 2003 2.4 657.4 314.1 308 144.9 871.7 18.3
"4836" "La Cisterna" 2004 0 737.4 331 300.1 142 1198.1 18.5
"4837" "La Cisterna" 2005 0 636.7 373.5 231.9 151.6 992.6 25.1
"4838" "La Cisterna" 2006 2.6 621.2 340.6 241.1 270.4 997.4 26.8
"4839" "La Cisterna" 2007 2.6 767.1 363.4 380.3 266.1 1270.7 22.1
"4840" "La Cisterna" 2008 4 697.8 448.1 374 397.8 1045.5 10.6
"4841" "La Cisterna" 2009 0 616.6 407.9 374.2 498.1 1011 20.2
"4842" "La Cisterna" 2010 0 612.7 337.2 353.7 570.3 852.6 23.3
"4843" "La Cisterna" 2011 1.4 825.8 358.3 376.5 522.1 923.8 28
"4844" "La Cisterna" 2012 0 747.8 430.4 330.3 520.4 920.7 10
"4845" "La Cisterna" 2013 1.5 788.4 378.8 497.3 440.3 1085.3 26.3
"4846" "La Cisterna" 2014 3 794.1 376.9 559.3 538.4 1193.5 9
"4847" "La Cisterna" 2015 0 731.7 398 502.1 546.5 1598.1 23
"4848" "La Cisterna" 2016 7.8 742.2 368.8 549.2 558.6 1641.4 12.6
"4849" "La Florida" 2001 3.1 224.2 NA 74.4 NA 404.3 10.9
"4850" "La Florida" 2002 1.8 244.5 NA 125 NA 332.4 8.2
"4851" "La Florida" 2003 2.8 363.8 326.9 137.8 50.5 452.7 9.5
"4852" "La Florida" 2004 1 425.7 382.9 142.4 79.7 568.1 15
"4853" "La Florida" 2005 1.8 445.8 386 145.6 117.5 692.2 10.4
"4854" "La Florida" 2006 2.8 441 347.5 132.2 123.1 709.8 14.2
"4855" "La Florida" 2007 2 539.1 356.6 159.4 175.8 713.9 12.1
"4856" "La Florida" 2008 1 499.2 387.5 137.9 177.4 577.9 16.6
"4857" "La Florida" 2009 2.5 552.3 359 154.4 259.3 562.1 15.3
"4858" "La Florida" 2010 2 530.3 311.9 142.3 265 445.7 13
"4859" "La Florida" 2011 2 652.4 345.7 166.4 285.7 486.8 13.1
"4860" "La Florida" 2012 0.5 560.8 306.2 152.7 250.6 428.4 14.8
"4861" "La Florida" 2013 2 554.8 326.7 182.8 220.1 475.2 14.1
"4862" "La Florida" 2014 2.5 521.9 328.9 207.7 210.9 495.4 12.1
"4863" "La Florida" 2015 2.8 506.1 261.3 223.5 201.5 601.5 15.7
"4864" "La Florida" 2016 1.8 476.5 240.3 190.8 130.5 587.6 11.7
"4865" "La Granja" 2001 6 159.7 NA 120.1 NA 536.6 16.4
"4866" "La Granja" 2002 6 204.2 NA 228.9 NA 611.7 22.5
"4867" "La Granja" 2003 6 237.8 193.2 229.5 27.2 839.4 20.4
"4868" "La Granja" 2004 6.8 271.1 347 194.4 49.4 814.7 22
"4869" "La Granja" 2005 5.3 251.3 299.4 139.8 55 776.7 19.1
"4870" "La Granja" 2006 2.3 235.1 350.8 131.1 86.3 866.6 20.8
"4871" "La Granja" 2007 8.6 224.1 315.1 152.5 173.5 980.3 28
"4872" "La Granja" 2008 2.4 189.3 244.2 124.9 151.6 750.8 17.3
"4873" "La Granja" 2009 4 237.9 209.3 130 182.4 666 24.6
"4874" "La Granja" 2010 0 244 195.2 127.2 192.8 525.7 12
"4875" "La Granja" 2011 3.2 294.2 243.9 206.6 190.4 683.9 10.5
"4876" "La Granja" 2012 2.5 271.7 210.1 183.9 183.9 566.3 9
"4877" "La Granja" 2013 1.7 293 181.4 217.2 192.3 620.1 20
"4878" "La Granja" 2014 5.1 277.6 240.5 273.4 205 714.6 8.4
"4879" "La Granja" 2015 6 317.3 231 249.8 231.8 656.9 22.2
"4880" "La Granja" 2016 2.6 249.7 246.2 278.4 212.3 744.8 13.9
"4881" "La Pintana" 2001 6.6 96.4 NA 14.3 NA 265.8 25
"4882" "La Pintana" 2002 5.6 102.9 NA 37.5 NA 282 22.8
"4883" "La Pintana" 2003 7.1 145.7 216.8 49.9 15.1 386.7 16.1
"4884" "La Pintana" 2004 2 158.9 243.1 44.6 22.6 507.7 20
"4885" "La Pintana" 2005 4.5 158.9 239.1 47.3 33.9 536.5 27.9
"4886" "La Pintana" 2006 6.5 178.9 229.1 60.1 66.1 599 30.3
"4887" "La Pintana" 2007 6.4 196.4 287.6 92.7 97.2 737 33.7
"4888" "La Pintana" 2008 5.9 190.5 290 67.3 101.4 572 29.7
"4889" "La Pintana" 2009 4.4 161.5 230.6 62.7 109.1 463.1 34.1
"4890" "La Pintana" 2010 3.4 179.3 233.5 87.7 122.2 434.5 22.2
"4891" "La Pintana" 2011 5.9 230.5 236 114 161.4 515.4 18.3
"4892" "La Pintana" 2012 2.5 189 223.6 124.2 152.4 471.4 29.7
"4893" "La Pintana" 2013 4 197.3 189.9 146.2 143.3 485.8 28.3
"4894" "La Pintana" 2014 7.5 215.1 203.7 168.4 145.5 551.9 22.4
"4895" "La Pintana" 2015 9.5 203.6 209.6 166.3 149.3 549.5 21.4
"4896" "La Pintana" 2016 4 168.8 168.8 134.8 198.9 593.2 19.5
"4897" "La Reina" 2001 1 359.5 NA 39.9 NA 283.7 6.1
"4898" "La Reina" 2002 0 396.1 NA 31.7 NA 228.3 7.2
"4899" "La Reina" 2003 1 481.8 611.7 71.6 126.8 283.3 9.2
"4900" "La Reina" 2004 2 555 615.3 67.5 106.3 305.6 5.1
"4901" "La Reina" 2005 0 465.8 568.9 78.6 138.9 308.5 6.1
"4902" "La Reina" 2006 3.1 499.2 583.3 72.8 163 313.7 10.3
"4903" "La Reina" 2007 0 516.3 531.7 97.7 195.4 353.8 11.3
"4904" "La Reina" 2008 0 592.4 414.9 106.3 258 422.1 12.4
"4905" "La Reina" 2009 2.1 569.6 431.9 73.5 279.6 332.5 6.2
"4906" "La Reina" 2010 0 513.3 516.5 101.8 407.3 250.4 5.2
"4907" "La Reina" 2011 0 635.5 495.2 75.4 417.7 257.5 4.2
"4908" "La Reina" 2012 1.1 543.2 728.9 82.3 348.1 232.1 6.3
"4909" "La Reina" 2013 1.1 592.3 752.9 102.1 247.8 352 7.4
"4910" "La Reina" 2014 2.1 871.3 857.4 134 233.6 318.3 4.3
"4911" "La Reina" 2015 2.2 856.6 768 144.7 250.6 400.8 5.4
"4912" "La Reina" 2016 0 787.9 562.8 139.9 236 379.2 4.4
"4913" "Las Condes" 2001 0.8 714.4 NA 37.3 NA 178.8 3.9
"4914" "Las Condes" 2002 0 748.3 NA 53.3 NA 161.4 4.6
"4915" "Las Condes" 2003 0.4 881.9 408.4 70.7 163.5 175.3 3
"4916" "Las Condes" 2004 0.4 948.6 408.7 71.2 170.8 179.1 4.1
"4917" "Las Condes" 2005 0.4 972.4 412.4 77.9 212.6 194.5 4.8
"4918" "Las Condes" 2006 0 1047.7 365.3 89 201.1 216.8 2.6
"4919" "Las Condes" 2007 0.4 1104.8 398.5 106.5 350.5 221.6 3.2
"4920" "Las Condes" 2008 0.4 1159 348 127.8 323.8 244.2 6.4
"4921" "Las Condes" 2009 0.7 1229.4 289.9 129.6 347.4 219.3 3.9
"4922" "Las Condes" 2010 0 1248.1 301.2 121.2 468.2 230.6 3.5
"4923" "Las Condes" 2011 0 1310.9 304 130.2 508.1 228 2.1
"4924" "Las Condes" 2012 0.3 1154 324.5 114.8 423.9 171.1 5.2
"4925" "Las Condes" 2013 0 1155.9 338.4 175 340.4 193.9 8.9
"4926" "Las Condes" 2014 0.3 1098.2 374.2 157.5 273.9 224.5 4.1
"4927" "Las Condes" 2015 0.7 949.3 379 133.5 244.8 304.3 2
"4928" "Las Condes" 2016 0.3 968.6 276.9 125.1 180.4 293.7 2.7
"4929" "Lo Barnechea" 2001 0 199.2 NA 1.3 NA 66.8 10.1
"4930" "Lo Barnechea" 2002 0 141 NA 8.5 NA 38.9 17
"4931" "Lo Barnechea" 2003 0 332.3 489.7 130.3 35.2 183.2 15.3
"4932" "Lo Barnechea" 2004 0 373.5 549.5 121.5 43.1 182.8 6.8
"4933" "Lo Barnechea" 2005 1.1 503.3 449.5 95.6 67 207.7 12.1
"4934" "Lo Barnechea" 2006 0 484.7 534.7 63.8 74.4 203 8.5
"4935" "Lo Barnechea" 2007 0 589.6 443.5 77.2 71 218.2 16.5
"4936" "Lo Barnechea" 2008 0 549.5 370 64.8 71.8 188.5 14
"4937" "Lo Barnechea" 2009 0 515.6 344.4 85.1 94.8 172.2 6.8
"4938" "Lo Barnechea" 2010 0.9 509 321.2 53.5 124.9 127.7 11.3
"4939" "Lo Barnechea" 2011 0.9 510.8 441.5 65.7 243.5 173.3 5.5
"4940" "Lo Barnechea" 2012 0.9 478.6 556.6 64.7 424.6 150.7 11.5
"4941" "Lo Barnechea" 2013 1.7 552.8 544.1 63 272.5 154.4 6.9
"4942" "Lo Barnechea" 2014 0 577.8 416.6 57.9 352.7 238.5 4.2
"4943" "Lo Barnechea" 2015 0.8 377.8 428.5 52.3 249.4 341 7.4
"4944" "Lo Barnechea" 2016 0.8 356.7 188.3 46.3 71 199.5 6.4
"4945" "Lo Espejo" 2001 6.2 174.5 NA 149.8 NA 542.1 22.9
"4946" "Lo Espejo" 2002 2.7 172.9 NA 150.6 NA 542.8 17.8
"4947" "Lo Espejo" 2003 2.7 272.2 173.1 305.6 23.4 652.6 23.4
"4948" "Lo Espejo" 2004 0.9 301.8 176 258 17.3 763.2 16.4
"4949" "Lo Espejo" 2005 2.8 268.4 206.6 125.4 36.9 669.7 12
"4950" "Lo Espejo" 2006 7.5 218.1 198.5 138.6 28.1 536.4 18.7
"4951" "Lo Espejo" 2007 3.8 217.4 296.2 179.4 39.9 646.5 21.8
"4952" "Lo Espejo" 2008 3.9 217.7 338.2 183.1 62.6 677.3 26
"4953" "Lo Espejo" 2009 3.9 234.7 269.9 169.2 107.6 582 16.6
"4954" "Lo Espejo" 2010 3 266.8 184.5 144.8 104.1 429.5 21.8
"4955" "Lo Espejo" 2011 1 318.9 162.5 202.9 132.2 556.1 29.3
"4956" "Lo Espejo" 2012 4.1 272.1 203.3 219.7 136.6 547.3 26.7
"4957" "Lo Espejo" 2013 2.1 261.8 214.7 339.3 152.9 556 32.5
"4958" "Lo Espejo" 2014 5.3 288.1 209.1 320.1 196.3 664.7 38.4
"4959" "Lo Espejo" 2015 10.9 244.6 247.9 378.3 178.3 724.1 21.7
"4960" "Lo Espejo" 2016 8.9 255.5 157.8 343.3 134.4 684.4 16.7
"4961" "Lo Prado" 2001 4.8 257.5 NA 66.8 NA 307.1 21.9
"4962" "Lo Prado" 2002 2.9 285.3 NA 60.7 NA 285.3 24.1
"4963" "Lo Prado" 2003 1.9 368.3 194.8 69.2 33.1 413.1 22.4
"4964" "Lo Prado" 2004 1 388.1 310.3 81.8 37.4 363.5 19.7
"4965" "Lo Prado" 2005 5 378.4 204.1 82.7 65.7 428.2 18.9
"4966" "Lo Prado" 2006 2 274.8 213.2 102 84.9 481.9 16.2
"4967" "Lo Prado" 2007 5.1 319.7 180.4 113.7 146.5 580 8.2
